0xC6D8	0x00A8
0x9A6E	0xEA9B
0x9A6F	0xEA9C
0x9A70	0xEA9D
0x9A71	0xEA9E
0x9A72	0xEA9F
0x9A73	0xEAA0
0x9A74	0xEAA1
0x9A75	0xEAA2
0x9A76	0xEAA3
0x9A77	0xEAA4
0x9A78	0xEAA5
0x9A79	0xEAA6
0x9A7A	0xEAA7
0x9A7B	0xEAA8
0x9A7C	0xEAA9
0x9A7D	0xEAAA
0x9A7E	0xEAAB
0x9AA1	0xEAAC
0x9AA2	0xEAAD
0x9AA3	0xEAAE
0x9AA4	0xEAAF
0x9AA5	0xEAB0
0x9AA6	0xEAB1
0x9AA7	0xEAB2
0x9AA8	0xEAB3
0x9AA9	0xEAB4
0x9AAA	0xEAB5
0x9AAB	0xEAB6
0x9AAC	0xEAB7
0x9AAD	0xEAB8
0x9AAE	0xEAB9
0x9AAF	0xEABA
0x9AB0	0xEABB
0x9AB1	0xEABC
0x9AB2	0xEABD
0x9AB3	0xEABE
0x9AB4	0xEABF
0x9AB5	0xEAC0
0x9AB6	0xEAC1
0x9AB7	0xEAC2
0x9AB8	0xEAC3
0x9AB9	0xEAC4
0x9ABA	0xEAC5
0x9ABB	0xEAC6
0x9ABC	0xEAC7
0x9ABD	0xEAC8
0x9ABE	0xEAC9
0x9ABF	0xEACA
0x9AC0	0xEACB
0x9AC1	0xEACC
0x9AC2	0xEACD
0x9AC3	0xEACE
0x9AC4	0xEACF
0x9AC5	0xEAD0
0x9AC6	0xEAD1
0x9AC7	0xEAD2
0x9AC8	0xEAD3
0x9AC9	0xEAD4
0x9ACA	0xEAD5
0x9ACB	0xEAD6
0x9ACC	0xEAD7
0x9ACD	0xEAD8
0x9ACE	0xEAD9
0x9ACF	0xEADA
0x9AD0	0xEADB
0x9AD1	0xEADC
0x9AD2	0xEADD
0x9AD3	0xEADE
0x9AD4	0xEADF
0x9AD5	0xEAE0
0x9AD6	0xEAE1
0x9AD7	0xEAE2
0x9AD8	0xEAE3
0x9AD9	0xEAE4
0x9ADA	0xEAE5
0x9ADB	0xEAE6
0x9ADC	0xEAE7
0x9ADD	0xEAE8
0x9ADE	0xEAE9
0x9ADF	0xEAEA
0x9AE0	0xEAEB
0x9AE1	0xEAEC
0x9AE2	0xEAED
0x9AE3	0xEAEE
0x9AE4	0xEAEF
0x9AE5	0xEAF0
0x9AE6	0xEAF1
0x9AE7	0xEAF2
0x9AE8	0xEAF3
0x9AE9	0xEAF4
0x9AEA	0xEAF5
0x9AEB	0xEAF6
0x9AEC	0xEAF7
0x9AED	0xEAF8
0x9AEE	0xEAF9
0x9AEF	0xEAFA
0x9AF0	0xEAFB
0x9AF1	0xEAFC
0x9AF2	0xEAFD
0x9AF3	0xEAFE
0x9AF4	0xEAFF
0x9AF5	0xEB00
0x9AF6	0xEB01
0x9AF7	0xEB02
0x9AF8	0xEB03
0x9AF9	0xEB04
0x9AFA	0xEB05
0x9AFB	0xEB06
0x9AFC	0xEB07
0x9AFD	0xEB08
0x9AFE	0xEB09
0x9B40	0xEB0A
0x9B41	0xEB0B
0x9B42	0xEB0C
0x9B43	0xEB0D
0x9B44	0xEB0E
0x9B45	0xEB0F
0x9B46	0xEB10
0x9B47	0xEB11
0x9B48	0xEB12
0x9B49	0xEB13
0x9B4A	0xEB14
0x9B4B	0xEB15
0x9B4C	0xEB16
0x9B4D	0xEB17
0x9B4E	0xEB18
0x9B4F	0xEB19
0x9B50	0xEB1A
0x9B51	0xEB1B
0x9B52	0xEB1C
0x9B53	0xEB1D
0x9B54	0xEB1E
0x9B55	0xEB1F
0x9B56	0xEB20
0x9B57	0xEB21
0x9B58	0xEB22
0x9B59	0xEB23
0x9B5A	0xEB24
0x9B5B	0xEB25
0x9B5C	0xEB26
0x9B5D	0xEB27
0x9B5E	0xEB28
0x9B5F	0xEB29
0x9B60	0xEB2A
0x9B61	0xEB2B
0x9B62	0xEB2C
0x9B63	0xEB2D
0x9B64	0xEB2E
0x9B65	0xEB2F
0x9B66	0xEB30
0x9B67	0xEB31
0x9B68	0xEB32
0x9B69	0xEB33
0x9B6A	0xEB34
0x9B6B	0xEB35
0x9B6C	0xEB36
0x9B6D	0xEB37
0x9B6E	0xEB38
0x9B6F	0xEB39
0x9B70	0xEB3A
0x9B71	0xEB3B
0x9B72	0xEB3C
0x9B73	0xEB3D
0x9B74	0xEB3E
0x9B75	0xEB3F
0x9B77	0xEB41
0x9B79	0xEB43
0x9B7A	0xEB44
0x9B7C	0xEB46
0x9B7D	0xEB47
0x9B7E	0xEB48
0x9BA1	0xEB49
0x9BA2	0xEB4A
0x9BA3	0xEB4B
0x9BA4	0xEB4C
0x9BA5	0xEB4D
0x9BA6	0xEB4E
0x9BA7	0xEB4F
0x9BA8	0xEB50
0x9BA9	0xEB51
0x9BAA	0xEB52
0x9BAB	0xEB53
0x9BAC	0xEB54
0x9BAD	0xEB55
0x9BAE	0xEB56
0x9BAF	0xEB57
0x9BB0	0xEB58
0x9BB1	0xEB59
0x9BB2	0xEB5A
0x9BB3	0xEB5B
0x9BB4	0xEB5C
0x9BB5	0xEB5D
0x9BB6	0xEB5E
0x9BB7	0xEB5F
0x9BB8	0xEB60
0x9BB9	0xEB61
0x9BBA	0xEB62
0x9BBB	0xEB63
0x9BBC	0xEB64
0x9BBD	0xEB65
0x9BBE	0xEB66
0x9BBF	0xEB67
0x9BC0	0xEB68
0x9BC1	0xEB69
0x9BC2	0xEB6A
0x9BC3	0xEB6B
0x9BC4	0xEB6C
0x9BC5	0xEB6D
0x9BC7	0xEB6F
0x9BC8	0xEB70
0x9BC9	0xEB71
0x9BCA	0xEB72
0x9BCB	0xEB73
0x9BCC	0xEB74
0x9BCD	0xEB75
0x9BCE	0xEB76
0x9BCF	0xEB77
0x9BD0	0xEB78
0x9BD1	0xEB79
0x9BD2	0xEB7A
0x9BD3	0xEB7B
0x9BD4	0xEB7C
0x9BD5	0xEB7D
0x9BD6	0xEB7E
0x9BD7	0xEB7F
0x9BD8	0xEB80
0x9BD9	0xEB81
0x9BDA	0xEB82
0x9BDB	0xEB83
0x9BDC	0xEB84
0x9BDD	0xEB85
0x9BDF	0xEB87
0x9BE0	0xEB88
0x9BE1	0xEB89
0x9BE2	0xEB8A
0x9BE3	0xEB8B
0x9BE4	0xEB8C
0x9BE5	0xEB8D
0x9BE6	0xEB8E
0x9BE7	0xEB8F
0x9BE8	0xEB90
0x9BE9	0xEB91
0x9BEA	0xEB92
0x9BEB	0xEB93
0xFD64	0xEB94
0x9BED	0xEB95
0x9BEE	0xEB96
0x9BEF	0xEB97
0x9BF0	0xEB98
0x9BF1	0xEB99
0x9BF2	0xEB9A
0x9BF3	0xEB9B
0x9BF4	0xEB9C
0x9BF5	0xEB9D
0x9BF7	0xEB9F
0x9BF8	0xEBA0
0x9BF9	0xEBA1
0x9BFA	0xEBA2
0x9BFB	0xEBA3
0x9BFC	0xEBA4
0x9BFD	0xEBA5
0x9BFE	0xEBA6
0x9C40	0xEBA7
0x9C41	0xEBA8
0x9C43	0xEBAA
0x9C44	0xEBAB
0x9C45	0xEBAC
0x9C46	0xEBAD
0x9C47	0xEBAE
0x9C48	0xEBAF
0x9C49	0xEBB0
0x9C4A	0xEBB1
0x9C4B	0xEBB2
0x9C4C	0xEBB3
0x9C4D	0xEBB4
0x9C4E	0xEBB5
0x9C4F	0xEBB6
0x9C50	0xEBB7
0x9C51	0xEBB8
0x9C52	0xEBB9
0x9C54	0xEBBB
0x9C55	0xEBBC
0x9C56	0xEBBD
0x9C57	0xEBBE
0x9C58	0xEBBF
0x9C59	0xEBC0
0x9C5A	0xEBC1
0x9C5B	0xEBC2
0x9C5C	0xEBC3
0x9C5D	0xEBC4
0x9C5E	0xEBC5
0x9C5F	0xEBC6
0x9C60	0xEBC7
0x9C61	0xEBC8
0x9C63	0xEBCA
0x9C64	0xEBCB
0x9C65	0xEBCC
0x9C66	0xEBCD
0x9C67	0xEBCE
0x9C69	0xEBD0
0x9C6A	0xEBD1
0x9C6C	0xEBD3
0x9C6D	0xEBD4
0x9C6E	0xEBD5
0x9C6F	0xEBD6
0x9C70	0xEBD7
0x9C71	0xEBD8
0x9C72	0xEBD9
0x9C73	0xEBDA
0x9C74	0xEBDB
0x9C75	0xEBDC
0x9C76	0xEBDD
0x9C78	0xEBDF
0x9C79	0xEBE0
0x9C7A	0xEBE1
0x9C7B	0xEBE2
0x9C7C	0xEBE3
0x9C7D	0xEBE4
0x9C7E	0xEBE5
0x9CA1	0xEBE6
0x9CA2	0xEBE7
0x9CA3	0xEBE8
0x9CA4	0xEBE9
0x9CA5	0xEBEA
0x9CA6	0xEBEB
0x9CA7	0xEBEC
0x9CA8	0xEBED
0x9CA9	0xEBEE
0x9CAA	0xEBEF
0x9CAB	0xEBF0
0x9CAC	0xEBF1
0x9CAD	0xEBF2
0x9CAE	0xEBF3
0x9CAF	0xEBF4
0x9CB0	0xEBF5
0x9CB1	0xEBF6
0x9CB2	0xEBF7
0x9CB3	0xEBF8
0x9CB4	0xEBF9
0x9CB5	0xEBFA
0x9CB6	0xEBFB
0x9CB7	0xEBFC
0x9CB8	0xEBFD
0x9CB9	0xEBFE
0x9CBA	0xEBFF
0x9CBB	0xEC00
0x9CBE	0xEC03
0x9CBF	0xEC04
0x9CC0	0xEC05
0x9CC1	0xEC06
0x9CC2	0xEC07
0x9CC3	0xEC08
0x9CC4	0xEC09
0x9CC5	0xEC0A
0x9CC6	0xEC0B
0x9CC7	0xEC0C
0x9CC8	0xEC0D
0x9CC9	0xEC0E
0x9CCA	0xEC0F
0x9CCB	0xEC10
0x9CCC	0xEC11
0x9CCD	0xEC12
0x9CCE	0xEC13
0x9CCF	0xEC14
0x9CD1	0xEC16
0x9CD2	0xEC17
0x9CD3	0xEC18
0x9CD4	0xEC19
0x9CD5	0xEC1A
0x9CD6	0xEC1B
0x9CD7	0xEC1C
0x9CD8	0xEC1D
0x9CD9	0xEC1E
0x9CDA	0xEC1F
0x9CDB	0xEC20
0x9CDC	0xEC21
0x9CDD	0xEC22
0x9CDE	0xEC23
0x9CDF	0xEC24
0x9CE0	0xEC25
0x9CE1	0xEC26
0x9CE2	0xEC27
0x9CE3	0xEC28
0x9CE4	0xEC29
0x9CE5	0xEC2A
0x9CE6	0xEC2B
0x9CE7	0xEC2C
0x9CE8	0xEC2D
0x9CE9	0xEC2E
0x9CEA	0xEC2F
0x9CEB	0xEC30
0x9CEC	0xEC31
0x9CED	0xEC32
0x9CEE	0xEC33
0x9CEF	0xEC34
0x9CF0	0xEC35
0x9CF1	0xEC36
0x9CF2	0xEC37
0x9CF3	0xEC38
0x9CF4	0xEC39
0x9CF5	0xEC3A
0x9CF6	0xEC3B
0x9CF7	0xEC3C
0x9CF8	0xEC3D
0x9CF9	0xEC3E
0x9CFA	0xEC3F
0x9CFB	0xEC40
0x9CFC	0xEC41
0x9CFD	0xEC42
0x9CFE	0xEC43
0x9D40	0xEC44
0x9D41	0xEC45
0x9D42	0xEC46
0x9D43	0xEC47
0x9D44	0xEC48
0x9D45	0xEC49
0x9D46	0xEC4A
0x9D47	0xEC4B
0x9D48	0xEC4C
0x9D49	0xEC4D
0x9D4A	0xEC4E
0x9D4B	0xEC4F
0x9D4C	0xEC50
0x9D4D	0xEC51
0x9D4E	0xEC52
0x9D4F	0xEC53
0x9D50	0xEC54
0x9D51	0xEC55
0x9D52	0xEC56
0x9D53	0xEC57
0x9D54	0xEC58
0x9D55	0xEC59
0x9D56	0xEC5A
0x9D58	0xEC5C
0x9D59	0xEC5D
0x9D5B	0xEC5F
0x9D5C	0xEC60
0x9D5D	0xEC61
0x9D5E	0xEC62
0x9D5F	0xEC63
0x9D60	0xEC64
0x9D61	0xEC65
0x9D62	0xEC66
0x9D63	0xEC67
0x9D64	0xEC68
0x9D65	0xEC69
0x9D66	0xEC6A
0x9D67	0xEC6B
0x9D68	0xEC6C
0x9D69	0xEC6D
0x9D6A	0xEC6E
0x9D6B	0xEC6F
0x9D6C	0xEC70
0x9D6D	0xEC71
0x9D6E	0xEC72
0x9D6F	0xEC73
0x9D70	0xEC74
0x9D71	0xEC75
0x9D72	0xEC76
0x9D73	0xEC77
0x9D74	0xEC78
0x9D75	0xEC79
0x9D76	0xEC7A
0x9D77	0xEC7B
0x9D78	0xEC7C
0x9D79	0xEC7D
0x9D7A	0xEC7E
0x9D7B	0xEC7F
0x9D7C	0xEC80
0x9D7D	0xEC81
0x9D7E	0xEC82
0x9DA1	0xEC83
0x9DA2	0xEC84
0x9DA3	0xEC85
0x9DA4	0xEC86
0x9DA5	0xEC87
0x9DA6	0xEC88
0x9DA7	0xEC89
0x9DA8	0xEC8A
0x9DA9	0xEC8B
0x9DAA	0xEC8C
0x9DAB	0xEC8D
0x9DAC	0xEC8E
0x9DAD	0xEC8F
0x9DAE	0xEC90
0x9DAF	0xEC91
0x9DB0	0xEC92
0x9DB1	0xEC93
0x9DB2	0xEC94
0x9DB3	0xEC95
0x9DB4	0xEC96
0x9DB5	0xEC97
0x9DB6	0xEC98
0x9DB7	0xEC99
0x9DB8	0xEC9A
0x9DB9	0xEC9B
0x9DBA	0xEC9C
0x9DBB	0xEC9D
0x9DBC	0xEC9E
0x9DBD	0xEC9F
0x9DBE	0xECA0
0x9DBF	0xECA1
0x9DC0	0xECA2
0x9DC1	0xECA3
0x9DC2	0xECA4
0x9DC3	0xECA5
0x9DC5	0xECA7
0x9DC6	0xECA8
0x9DC7	0xECA9
0x9DC8	0xECAA
0x9DC9	0xECAB
0x9DCA	0xECAC
0x9DCB	0xECAD
0x9DCC	0xECAE
0x9DCD	0xECAF
0x9DCE	0xECB0
0x9DCF	0xECB1
0x9DD0	0xECB2
0x9DD1	0xECB3
0x9DD2	0xECB4
0x9DD3	0xECB5
0x9DD4	0xECB6
0x9DD5	0xECB7
0x9DD6	0xECB8
0x9DD7	0xECB9
0x9DD8	0xECBA
0x9DD9	0xECBB
0x9DDA	0xECBC
0x9DDB	0xECBD
0x9DDC	0xECBE
0x9DDD	0xECBF
0x9DDE	0xECC0
0x9DDF	0xECC1
0x9DE0	0xECC2
0x9DE1	0xECC3
0x9DE2	0xECC4
0x9DE3	0xECC5
0x9DE4	0xECC6
0x9DE5	0xECC7
0x9DE6	0xECC8
0x9DE7	0xECC9
0x9DE8	0xECCA
0x9DE9	0xECCB
0x9DEA	0xECCC
0x9DEB	0xECCD
0x9DEC	0xECCE
0x9DED	0xECCF
0x9DEE	0xECD0
0x9DEF	0xECD1
0x9DF0	0xECD2
0x9DF1	0xECD3
0x9DF2	0xECD4
0x9DF3	0xECD5
0x9DF4	0xECD6
0x9DF5	0xECD7
0x9DF6	0xECD8
0x9DF7	0xECD9
0x9DF8	0xECDA
0x9DF9	0xECDB
0x9DFA	0xECDC
0x9DFB	0xECDD
0x9DFC	0xECDE
0x9DFD	0xECDF
0x9DFE	0xECE0
0x9E40	0xECE1
0x9E41	0xECE2
0x9E42	0xECE3
0x9E43	0xECE4
0x9E44	0xECE5
0x9E45	0xECE6
0x9E46	0xECE7
0x9E47	0xECE8
0x9E48	0xECE9
0x9E49	0xECEA
0x9E4A	0xECEB
0x9E4B	0xECEC
0x9E4C	0xECED
0x9E4D	0xECEE
0x9E4E	0xECEF
0x9E4F	0xECF0
0x9E50	0xECF1
0x9E51	0xECF2
0x9E52	0xECF3
0x9E53	0xECF4
0x9E54	0xECF5
0x9E55	0xECF6
0x9E56	0xECF7
0x9E57	0xECF8
0x9E58	0xECF9
0x9E59	0xECFA
0x9E5A	0xECFB
0x9E5B	0xECFC
0x9E5C	0xECFD
0x9E5D	0xECFE
0x9E5E	0xECFF
0x9E5F	0xED00
0x9E60	0xED01
0x9E61	0xED02
0x9E62	0xED03
0x9E63	0xED04
0x9E64	0xED05
0x9E65	0xED06
0x9E66	0xED07
0x9E67	0xED08
0x9E68	0xED09
0x9E69	0xED0A
0x9E6A	0xED0B
0x9E6B	0xED0C
0x9E6C	0xED0D
0x9E6D	0xED0E
0x9E6E	0xED0F
0x9E6F	0xED10
0x9E70	0xED11
0x9E71	0xED12
0x9E72	0xED13
0x9E73	0xED14
0x9E74	0xED15
0x9E75	0xED16
0x9E76	0xED17
0x9E77	0xED18
0x9E78	0xED19
0x9E79	0xED1A
0x9E7A	0xED1B
0x9E7B	0xED1C
0x9E7C	0xED1D
0x9E7D	0xED1E
0x9E7E	0xED1F
0x9EA1	0xED20
0x9EA2	0xED21
0x9EA3	0xED22
0x9EA4	0xED23
0x9EA5	0xED24
0x9EA6	0xED25
0x9EA7	0xED26
0x9EA8	0xED27
0x9EAA	0xED29
0x9EAB	0xED2A
0x9EAC	0xED2B
0x9EAD	0xED2C
0x9EAE	0xED2D
0x9EAF	0xED2E
0x9EB0	0xED2F
0x9EB1	0xED30
0x9EB2	0xED31
0x9EB3	0xED32
0x9EB4	0xED33
0x9EB5	0xED34
0x9EB6	0xED35
0x9EB7	0xED36
0x9EB8	0xED37
0x9EB9	0xED38
0x9EBA	0xED39
0x9EBB	0xED3A
0x9EBC	0xED3B
0x9EBD	0xED3C
0x9EBE	0xED3D
0x9EBF	0xED3E
0x9EC0	0xED3F
0x9EC1	0xED40
0x9EC2	0xED41
0x9EC3	0xED42
0x9EC4	0xED43
0x9EC5	0xED44
0x9EC6	0xED45
0x9EC7	0xED46
0x9EC8	0xED47
0x9EC9	0xED48
0x9ECA	0xED49
0x9ECB	0xED4A
0x9ECC	0xED4B
0x9ECD	0xED4C
0x9ECE	0xED4D
0x9ECF	0xED4E
0x9ED0	0xED4F
0x9ED1	0xED50
0x9ED2	0xED51
0x9ED3	0xED52
0x9ED4	0xED53
0x9ED5	0xED54
0x9ED6	0xED55
0x9ED7	0xED56
0x9ED8	0xED57
0x9ED9	0xED58
0x9EDA	0xED59
0x9EDB	0xED5A
0x9EDC	0xED5B
0x9EDD	0xED5C
0x9EDE	0xED5D
0x9EDF	0xED5E
0x9EE0	0xED5F
0x9EE1	0xED60
0x9EE2	0xED61
0x9EE3	0xED62
0x9EE4	0xED63
0x9EE5	0xED64
0x9EE6	0xED65
0x9EE7	0xED66
0x9EE8	0xED67
0x9EE9	0xED68
0x9EEA	0xED69
0x9EEB	0xED6A
0x9EEC	0xED6B
0x9EED	0xED6C
0x9EEE	0xED6D
0x9EF0	0xED6F
0x9EF1	0xED70
0x9EF2	0xED71
0x9EF3	0xED72
0x9EF4	0xED73
0x9EF5	0xED74
0x9EF6	0xED75
0x9EF7	0xED76
0x9EF8	0xED77
0x9EF9	0xED78
0x9EFA	0xED79
0x9EFB	0xED7A
0x9EFC	0xED7B
0x9EFE	0xED7D
0x9F40	0xED7E
0x9F41	0xED7F
0x9F42	0xED80
0x9F43	0xED81
0x9F44	0xED82
0x9F45	0xED83
0x9F46	0xED84
0x9F47	0xED85
0x9F48	0xED86
0x9F49	0xED87
0x9F4A	0xED88
0x9F4B	0xED89
0x9F4C	0xED8A
0x9F4D	0xED8B
0x9F4E	0xED8C
0x9F4F	0xED8D
0x9F50	0xED8E
0x9F51	0xED8F
0x9F52	0xED90
0x9F53	0xED91
0x9F54	0xED92
0x9F55	0xED93
0x9F56	0xED94
0x9F57	0xED95
0x9F58	0xED96
0x9F59	0xED97
0x9F5A	0xED98
0x9F5B	0xED99
0x9F5C	0xED9A
0x9F5D	0xED9B
0x9F5E	0xED9C
0x9F5F	0xED9D
0x9F61	0xED9F
0x9F62	0xEDA0
0x9F63	0xEDA1
0x9F64	0xEDA2
0x9F65	0xEDA3
0x91BE	0xEDA4
0x9F67	0xEDA5
0x9F68	0xEDA6
0x9F69	0xEDA7
0x9F6A	0xEDA8
0x9F6B	0xEDA9
0x9F6C	0xEDAA
0x9F6D	0xEDAB
0x9F6E	0xEDAC
0x9F6F	0xEDAD
0x9F70	0xEDAE
0x9F71	0xEDAF
0x9F72	0xEDB0
0x9F73	0xEDB1
0x9F74	0xEDB2
0x9F75	0xEDB3
0x9F76	0xEDB4
0x9F77	0xEDB5
0x9F78	0xEDB6
0x9F79	0xEDB7
0x9F7A	0xEDB8
0x9F7B	0xEDB9
0x9F7C	0xEDBA
0x9F7D	0xEDBB
0x9F7E	0xEDBC
0x9FA1	0xEDBD
0x9FA2	0xEDBE
0x9FA3	0xEDBF
0x9FA4	0xEDC0
0x9FA5	0xEDC1
0x9FA6	0xEDC2
0x9FA7	0xEDC3
0x9FA8	0xEDC4
0x9FA9	0xEDC5
0x9FAA	0xEDC6
0x9FAB	0xEDC7
0x9FAC	0xEDC8
0x9FAD	0xEDC9
0x9FAE	0xEDCA
0x9FAF	0xEDCB
0x9FB0	0xEDCC
0x9FB1	0xEDCD
0x9FB2	0xEDCE
0x9FB3	0xEDCF
0x9FB4	0xEDD0
0x9FB5	0xEDD1
0x9FB6	0xEDD2
0x9FB7	0xEDD3
0x9FB8	0xEDD4
0x9FB9	0xEDD5
0x9FBA	0xEDD6
0x9FBB	0xEDD7
0x9FBC	0xEDD8
0x9FBD	0xEDD9
0x9FBE	0xEDDA
0x9FBF	0xEDDB
0x9FC0	0xEDDC
0x9FC1	0xEDDD
0x9FC2	0xEDDE
0x9FC3	0xEDDF
0x9FC4	0xEDE0
0x9FC5	0xEDE1
0x9FC6	0xEDE2
0x9FC7	0xEDE3
0x9FC8	0xEDE4
0x9FC9	0xEDE5
0x9FCA	0xEDE6
0x9FCC	0xEDE8
0x9FCD	0xEDE9
0x9FCE	0xEDEA
0x9FCF	0xEDEB
0x9FD0	0xEDEC
0x9FD1	0xEDED
0x9FD2	0xEDEE
0x9FD3	0xEDEF
0x9FD4	0xEDF0
0x9FD5	0xEDF1
0x9FD6	0xEDF2
0x9FD7	0xEDF3
0x9361	0xEDF4
0x9FD9	0xEDF5
0x9FDA	0xEDF6
0x9FDB	0xEDF7
0x9FDC	0xEDF8
0x9FDD	0xEDF9
0x9FDE	0xEDFA
0x9FDF	0xEDFB
0x9FE0	0xEDFC
0x9FE1	0xEDFD
0x9FE2	0xEDFE
0x9FE3	0xEDFF
0x9FE4	0xEE00
0x9FE5	0xEE01
0x9FE6	0xEE02
0x9FE7	0xEE03
0x9FE8	0xEE04
0x9FE9	0xEE05
0x9FEA	0xEE06
0x9FEB	0xEE07
0x9FEC	0xEE08
0x9FED	0xEE09
0x9FEE	0xEE0A
0x9FEF	0xEE0B
0x9FF0	0xEE0C
0x9FF1	0xEE0D
0x9FF2	0xEE0E
0x9FF3	0xEE0F
0x9FF4	0xEE10
0x9FF5	0xEE11
0x9FF6	0xEE12
0x9FF7	0xEE13
0x9FF8	0xEE14
0x9FF9	0xEE15
0x9FFA	0xEE16
0x9FFB	0xEE17
0x9FFC	0xEE18
0x9FFD	0xEE19
0x9FFE	0xEE1A
0xA040	0xEE1B
0xA041	0xEE1C
0xA042	0xEE1D
0xA043	0xEE1E
0xA044	0xEE1F
0xA045	0xEE20
0xA046	0xEE21
0xA047	0xEE22
0xA048	0xEE23
0xA049	0xEE24
0xA04A	0xEE25
0xA04B	0xEE26
0xA04C	0xEE27
0xA04D	0xEE28
0xA04E	0xEE29
0xA04F	0xEE2A
0xA050	0xEE2B
0xA051	0xEE2C
0xA052	0xEE2D
0xA053	0xEE2E
0xA054	0xEE2F
0xA055	0xEE30
0xA056	0xEE31
0xA057	0xEE32
0xA058	0xEE33
0xA059	0xEE34
0xA05A	0xEE35
0xA05B	0xEE36
0xA05C	0xEE37
0xA05D	0xEE38
0xA05E	0xEE39
0xA05F	0xEE3A
0xA060	0xEE3B
0xA061	0xEE3C
0xA062	0xEE3D
0x8FB6	0xEE3E
0xA064	0xEE3F
0xA065	0xEE40
0xA066	0xEE41
0xA067	0xEE42
0xA068	0xEE43
0xA069	0xEE44
0xA06A	0xEE45
0xA06B	0xEE46
0xA06C	0xEE47
0xA06D	0xEE48
0xA06E	0xEE49
0xA06F	0xEE4A
0xA070	0xEE4B
0xA071	0xEE4C
0xA072	0xEE4D
0xA073	0xEE4E
0xA074	0xEE4F
0xA075	0xEE50
0xA076	0xEE51
0xA078	0xEE53
0xA079	0xEE54
0xA07A	0xEE55
0xA07B	0xEE56
0xA07C	0xEE57
0xA07D	0xEE58
0xA07E	0xEE59
0xA0A1	0xEE5A
0xA0A2	0xEE5B
0xA0A3	0xEE5C
0xA0A4	0xEE5D
0xA0A5	0xEE5E
0xA0A6	0xEE5F
0xA0A7	0xEE60
0xA0A8	0xEE61
0xA0A9	0xEE62
0xA0AA	0xEE63
0xA0AB	0xEE64
0xA0AC	0xEE65
0xA0AD	0xEE66
0xA0AE	0xEE67
0xA0AF	0xEE68
0xA0B0	0xEE69
0xA0B1	0xEE6A
0xA0B2	0xEE6B
0xA0B3	0xEE6C
0xA0B4	0xEE6D
0xA0B5	0xEE6E
0xA0B6	0xEE6F
0xA0B7	0xEE70
0xA0B8	0xEE71
0xA0B9	0xEE72
0xA0BA	0xEE73
0xA0BB	0xEE74
0xA0BC	0xEE75
0xA0BD	0xEE76
0xA0BE	0xEE77
0xA0BF	0xEE78
0xA0C0	0xEE79
0xA0C1	0xEE7A
0xA0C2	0xEE7B
0xA0C3	0xEE7C
0xA0C4	0xEE7D
0xA0C5	0xEE7E
0xA0C6	0xEE7F
0xA0C7	0xEE80
0xA0C8	0xEE81
0xA0C9	0xEE82
0xA0CA	0xEE83
0xA0CB	0xEE84
0xA0CC	0xEE85
0xA0CD	0xEE86
0xA0CE	0xEE87
0xA0CF	0xEE88
0xA0D0	0xEE89
0xA0D1	0xEE8A
0xA0D2	0xEE8B
0xA0D3	0xEE8C
0xA0D4	0xEE8D
0x947A	0xEE8E
0xA0D6	0xEE8F
0xA0D7	0xEE90
0xA0D8	0xEE91
0xA0D9	0xEE92
0xA0DA	0xEE93
0xA0DB	0xEE94
0xA0DC	0xEE95
0xA0DD	0xEE96
0xA0DE	0xEE97
0xA0E0	0xEE99
0xA0E1	0xEE9A
0xA0E2	0xEE9B
0xA0E3	0xEE9C
0x9455	0xEE9D
0xA0E5	0xEE9E
0xA0E6	0xEE9F
0xA0E7	0xEEA0
0xA0E8	0xEEA1
0xA0E9	0xEEA2
0xA0EA	0xEEA3
0xA0EB	0xEEA4
0xA0EC	0xEEA5
0xA0ED	0xEEA6
0xA0EE	0xEEA7
0xA0EF	0xEEA8
0xA0F0	0xEEA9
0xA0F1	0xEEAA
0xA0F2	0xEEAB
0xA0F3	0xEEAC
0xA0F4	0xEEAD
0xA0F5	0xEEAE
0xA0F6	0xEEAF
0xA0F7	0xEEB0
0xA0F8	0xEEB1
0xA0F9	0xEEB2
0xA0FA	0xEEB3
0xA0FB	0xEEB4
0xA0FC	0xEEB5
0xA0FD	0xEEB6
0xA0FE	0xEEB7
0x8140	0xEEB8
0x8141	0xEEB9
0x8142	0xEEBA
0x8143	0xEEBB
0x8144	0xEEBC
0x8145	0xEEBD
0x8146	0xEEBE
0x8147	0xEEBF
0x8148	0xEEC0
0x8149	0xEEC1
0x814A	0xEEC2
0x814B	0xEEC3
0x814C	0xEEC4
0x814D	0xEEC5
0x814E	0xEEC6
0x814F	0xEEC7
0x8150	0xEEC8
0x8151	0xEEC9
0x8152	0xEECA
0x8153	0xEECB
0x8154	0xEECC
0x8155	0xEECD
0x8156	0xEECE
0x8157	0xEECF
0x8158	0xEED0
0x8159	0xEED1
0x815A	0xEED2
0x815B	0xEED3
0x815C	0xEED4
0x815D	0xEED5
0x815E	0xEED6
0x815F	0xEED7
0x8160	0xEED8
0x8161	0xEED9
0x8162	0xEEDA
0x8163	0xEEDB
0x8164	0xEEDC
0x8165	0xEEDD
0x8166	0xEEDE
0x8167	0xEEDF
0x8168	0xEEE0
0x8169	0xEEE1
0x816A	0xEEE2
0x816B	0xEEE3
0x816C	0xEEE4
0x816D	0xEEE5
0x816E	0xEEE6
0x816F	0xEEE7
